loss,val_loss,learning_rate
0.3144437074661255,0.42032700777053833,0.00010903948714258149
0.28351160883903503,0.4365759491920471,0.00010903948714258149
0.27466464042663574,0.3824293911457062,0.00010903948714258149
0.2687970697879791,0.36214298009872437,0.00010903948714258149
0.2624748647212982,0.33351144194602966,0.00010903948714258149
0.25593769550323486,0.33031582832336426,0.00010903948714258149
0.2521958649158478,0.33036333322525024,0.00010903948714258149
0.24670878052711487,0.3056935667991638,0.00010903948714258149
0.24118606746196747,0.2964629530906677,0.00010903948714258149
0.2361902892589569,0.2973634600639343,0.00010903948714258149
0.22986876964569092,0.3364108204841614,0.00010903948714258149
0.22594374418258667,0.3138711750507355,0.00010903948714258149
0.2215193808078766,0.35954993963241577,0.00010903948714258149
0.2166007161140442,0.2919664680957794,0.00010903948714258149
0.21179379522800446,0.31796255707740784,0.00010903948714258149
0.21026472747325897,0.3485962152481079,0.00010903948714258149
0.20650513470172882,0.3077823519706726,0.00010903948714258149
0.20036648213863373,0.2842106521129608,0.00010903948714258149
0.1996317058801651,0.2985602915287018,0.00010903948714258149
0.19737903773784637,0.283038467168808,0.00010903948714258149
0.19563952088356018,0.2903992235660553,0.00010903948714258149
0.1946781426668167,0.29921358823776245,0.00010903948714258149
0.19003574550151825,0.2988688051700592,0.00010903948714258149
0.18749476969242096,0.29660236835479736,0.00010903948714258149
0.1845094859600067,0.29769328236579895,0.00010903948714258149
0.1849530190229416,0.304639607667923,5.4519743571290746e-05
0.18283937871456146,0.3021232485771179,5.4519743571290746e-05
0.18262916803359985,0.3113876283168793,5.4519743571290746e-05
0.18286968767642975,0.29518845677375793,5.4519743571290746e-05
0.17858247458934784,0.3053598403930664,5.4519743571290746e-05
