loss,val_loss,learning_rate
0.2064967155456543,0.2808951437473297,0.00026473627076484263
0.1767454743385315,0.2287258505821228,0.00026473627076484263
0.16781236231327057,0.216039776802063,0.00026473627076484263
0.1582224816083908,0.1999165266752243,0.00026473627076484263
0.1532539576292038,0.2062295824289322,0.00026473627076484263
0.14899390935897827,0.2315911203622818,0.00026473627076484263
0.14511391520500183,0.19828973710536957,0.00026473627076484263
0.1427062302827835,0.20371371507644653,0.00026473627076484263
0.13838113844394684,0.2258702665567398,0.00026473627076484263
0.13613034784793854,0.18791057169437408,0.00026473627076484263
0.13418292999267578,0.21851415932178497,0.00026473627076484263
0.12885214388370514,0.19842518866062164,0.00026473627076484263
0.12976641952991486,0.23479872941970825,0.00026473627076484263
0.127046599984169,0.18099243938922882,0.00026473627076484263
0.1224217489361763,0.18680453300476074,0.00026473627076484263
0.12134785950183868,0.19768022000789642,0.00026473627076484263
0.1174345538020134,0.2163984626531601,0.00026473627076484263
0.11547940969467163,0.17842955887317657,0.00026473627076484263
0.11191699653863907,0.1817130148410797,0.00026473627076484263
0.10836416482925415,0.19474051892757416,0.00026473627076484263
0.10865794867277145,0.17044520378112793,0.00026473627076484263
0.10695134103298187,0.1933426856994629,0.00026473627076484263
0.10417893528938293,0.16150198876857758,0.00026473627076484263
0.10211704671382904,0.20012710988521576,0.00026473627076484263
0.10120011121034622,0.17266002297401428,0.00026473627076484263
0.09946707636117935,0.2326701432466507,0.00026473627076484263
0.0979275330901146,0.17838507890701294,0.00026473627076484263
0.09753509610891342,0.18101400136947632,0.00026473627076484263
0.09369277954101562,0.1694454401731491,0.00013236813538242131
0.09181699901819229,0.16428285837173462,0.00013236813538242131
0.09250596165657043,0.15535320341587067,0.00013236813538242131
0.09052786231040955,0.17250265181064606,0.00013236813538242131
0.08976475894451141,0.16901907324790955,0.00013236813538242131
0.08966909348964691,0.17439939081668854,0.00013236813538242131
0.08896205574274063,0.15207606554031372,0.00013236813538242131
0.0885043740272522,0.2071799784898758,0.00013236813538242131
0.08831743150949478,0.16596147418022156,0.00013236813538242131
0.08710628002882004,0.17016535997390747,0.00013236813538242131
0.08756275475025177,0.1980784684419632,0.00013236813538242131
0.08624283224344254,0.17604777216911316,0.00013236813538242131
