loss,val_loss,learning_rate
0.2871127724647522,0.29943034052848816,0.00023735460126772523
0.2601493299007416,0.2945866584777832,0.00023735460126772523
0.2486458271741867,0.28265488147735596,0.00023735460126772523
0.23543938994407654,0.2750508487224579,0.00023735460126772523
0.2246914654970169,0.27120572328567505,0.00023735460126772523
0.2195841521024704,0.25583574175834656,0.00023735460126772523
0.2118670642375946,0.25356394052505493,0.00023735460126772523
0.20609916746616364,0.253086119890213,0.00023735460126772523
0.19580917060375214,0.24108342826366425,0.00023735460126772523
0.1936504989862442,0.23824980854988098,0.00023735460126772523
0.18560278415679932,0.23102547228336334,0.00023735460126772523
0.18406938016414642,0.2261076420545578,0.00023735460126772523
0.1794297844171524,0.22903597354888916,0.00023735460126772523
0.17168749868869781,0.21602344512939453,0.00023735460126772523
0.16737090051174164,0.21157510578632355,0.00023735460126772523
0.16446837782859802,0.20310677587985992,0.00023735460126772523
0.1607430875301361,0.1996156871318817,0.00023735460126772523
0.15798096358776093,0.20059169828891754,0.00023735460126772523
0.14970965683460236,0.20133833587169647,0.00023735460126772523
0.15190298855304718,0.1875329613685608,0.00023735460126772523
0.14310277998447418,0.1859349012374878,0.00023735460126772523
0.14760608971118927,0.18426242470741272,0.00023735460126772523
0.14144347608089447,0.17957712709903717,0.00023735460126772523
0.14127278327941895,0.17749156057834625,0.00023735460126772523
0.1379203498363495,0.18112818896770477,0.00023735460126772523
0.13543786108493805,0.17556241154670715,0.00023735460126772523
0.1358366459608078,0.17719513177871704,0.00023735460126772523
0.13242758810520172,0.1764148771762848,0.00023735460126772523
0.1322011649608612,0.1748487502336502,0.00023735460126772523
0.1277003139257431,0.17301678657531738,0.00023735460126772523
0.12749743461608887,0.17181946337223053,0.00023735460126772523
0.12768253684043884,0.17196650803089142,0.00023735460126772523
0.12650200724601746,0.16908830404281616,0.00023735460126772523
0.1257232129573822,0.17491598427295685,0.00023735460126772523
0.12542322278022766,0.17082750797271729,0.00023735460126772523
0.12030056118965149,0.17866291105747223,0.00023735460126772523
0.12061189860105515,0.17689235508441925,0.00023735460126772523
0.11948160827159882,0.17874175310134888,0.00023735460126772523
0.11366495490074158,0.1688484102487564,0.00011867730063386261
0.11204618215560913,0.17137916386127472,0.00011867730063386261
