loss,val_loss,learning_rate
0.2578558027744293,0.2878362238407135,0.0002623649197630584
0.23007334768772125,0.2844829559326172,0.0002623649197630584
0.22391822934150696,0.27029284834861755,0.0002623649197630584
0.21765221655368805,0.27170926332473755,0.0002623649197630584
0.21381722390651703,0.2729167342185974,0.0002623649197630584
0.20600348711013794,0.26229655742645264,0.0002623649197630584
0.20454007387161255,0.2691895365715027,0.0002623649197630584
0.2008880078792572,0.2662428915500641,0.0002623649197630584
0.19526201486587524,0.2659718096256256,0.0002623649197630584
0.1906726360321045,0.2647871673107147,0.0002623649197630584
0.1892780214548111,0.2581011950969696,0.0002623649197630584
0.184282585978508,0.2603455185890198,0.0002623649197630584
0.1820906698703766,0.2595895230770111,0.0002623649197630584
0.17944899201393127,0.24867980182170868,0.0002623649197630584
0.1748623549938202,0.2546789348125458,0.0002623649197630584
0.1665058135986328,0.24692854285240173,0.0002623649197630584
0.1673785299062729,0.23443366587162018,0.0002623649197630584
0.16214542090892792,0.23332145810127258,0.0002623649197630584
0.15896359086036682,0.2309057116508484,0.0002623649197630584
0.15646840631961823,0.2273247241973877,0.0002623649197630584
0.15451517701148987,0.2208106517791748,0.0002623649197630584
0.1484319269657135,0.21395985782146454,0.0002623649197630584
0.1459292620420456,0.2049342542886734,0.0002623649197630584
0.14467062056064606,0.21394377946853638,0.0002623649197630584
0.1427118480205536,0.20730847120285034,0.0002623649197630584
0.13925006985664368,0.20433062314987183,0.0002623649197630584
0.13637058436870575,0.2004633992910385,0.0002623649197630584
0.1341952532529831,0.19187133014202118,0.0002623649197630584
0.13226811587810516,0.19685643911361694,0.0002623649197630584
0.1330924928188324,0.19620101153850555,0.0002623649197630584
0.1290171891450882,0.19653791189193726,0.0002623649197630584
0.12863995134830475,0.1900058388710022,0.0002623649197630584
0.12731461226940155,0.18751603364944458,0.0002623649197630584
0.12672795355319977,0.18099166452884674,0.0002623649197630584
0.12534761428833008,0.1939854770898819,0.0002623649197630584
0.1226871907711029,0.1783870905637741,0.0002623649197630584
0.12371134757995605,0.1931907832622528,0.0002623649197630584
0.12372926622629166,0.19207918643951416,0.0002623649197630584
0.1219489574432373,0.1862814873456955,0.0002623649197630584
0.11810813844203949,0.19248968362808228,0.0002623649197630584
