Date,Volatilità Reale (exp),Volatilità Predetta (exp)
2019-12-20,0.008649676216723946,0.01025714
2019-12-23,0.007975060184527361,0.011575711
2019-12-24,0.007186648427844489,0.01058347
2019-12-26,0.007790620489733074,0.009258351
2019-12-27,0.006124962238234201,0.008292312
2019-12-30,0.006266331727445727,0.0078306375
2019-12-31,0.006735612390742335,0.007832587
2020-01-02,0.007266054574768217,0.0073137223
2020-01-03,0.006459135335102204,0.007620712
2020-01-06,0.004790570745033926,0.0081311865
2020-01-07,0.004718246766386571,0.007724979
2020-01-08,0.0018999243443102928,0.008278545
2020-01-09,0.002192804073207937,0.008318163
2020-01-10,0.006903079519250525,0.008123466
2020-01-13,0.00745958846544222,0.008029498
2020-01-14,0.007321481059358901,0.008071027
2020-01-15,0.007193013657654204,0.008494055
2020-01-16,0.005406014846467829,0.008599436
2020-01-17,0.005082569191392068,0.008220168
2020-01-21,0.005313267949990298,0.008602795
2020-01-22,0.009445934227891285,0.008884621
2020-01-23,0.00981627484317299,0.009190378
2020-01-24,0.00801536828536521,0.011497473
2020-01-27,0.008362455348258255,0.013733195
2020-01-28,0.007551078363375836,0.015962595
2020-01-29,0.008036494861211805,0.014893911
2020-01-30,0.009163559800225636,0.0136646405
2020-01-31,0.01996539891488317,0.015022471
2020-02-03,0.022552096446470365,0.017640851
2020-02-04,0.022803079402274305,0.021064516
2020-02-05,0.02080463157034495,0.021312835
2020-02-06,0.018059932802845697,0.022358276
2020-02-07,0.012353167986673805,0.020481141
2020-02-10,0.005976775616892383,0.018851267
2020-02-11,0.014622204716929921,0.016682705
2020-02-12,0.014074024402986126,0.014581537
2020-02-13,0.012091803351248778,0.014782559
2020-02-14,0.016009560246156764,0.01650764
2020-02-18,0.0158598486728305,0.01671047
2020-02-19,0.008010096843042816,0.016811658
2020-02-20,0.011893739045075463,0.015684152
2020-02-21,0.01960705711220131,0.016174523
2020-02-24,0.02094823328882601,0.017959697
2020-02-25,0.017728701538867676,0.02449538
2020-02-26,0.013593829945536479,0.030907033
2020-02-27,0.023284490278134774,0.028658478
2020-02-28,0.030963708022884423,0.027244773
2020-03-02,0.02876739714513966,0.023649044
2020-03-03,0.032198697529257345,0.020685682
2020-03-04,0.03109134808492752,0.02059795
2020-03-05,0.03331316907191528,0.018357905
2020-03-06,0.030405435513290554,0.015885254
2020-03-09,0.043036417082469566,0.015342219
2020-03-10,0.040876294326565525,0.022991387
2020-03-11,0.061912865804523605,0.028833294
2020-03-12,0.06732906860379095,0.029421164
2020-03-13,0.07814757203859365,0.046561476
2020-03-16,0.07814757203859365,0.050958727
2020-03-17,0.07814757203859365,0.05436347
