loss,val_loss,learning_rate
0.35223254561424255,0.32113197445869446,0.0002734398003667593
0.2716326117515564,0.2921815514564514,0.0002734398003667593
0.25374114513397217,0.2801293432712555,0.0002734398003667593
0.2439318299293518,0.2760131061077118,0.0002734398003667593
0.24037310481071472,0.27377671003341675,0.0002734398003667593
0.23389369249343872,0.26899054646492004,0.0002734398003667593
0.22917261719703674,0.26821666955947876,0.0002734398003667593
0.22550271451473236,0.2630307376384735,0.0002734398003667593
0.22241689264774323,0.266952782869339,0.0002734398003667593
0.2185177505016327,0.2735414206981659,0.0002734398003667593
0.21398228406906128,0.264225572347641,0.0002734398003667593
0.2099427878856659,0.2598429024219513,0.0002734398003667593
0.20456020534038544,0.2826087474822998,0.0002734398003667593
0.20115555822849274,0.2505871653556824,0.0002734398003667593
0.19746115803718567,0.2689940929412842,0.0002734398003667593
0.19783291220664978,0.24785402417182922,0.0002734398003667593
0.19083192944526672,0.2666161060333252,0.0002734398003667593
0.18557403981685638,0.2434382140636444,0.0002734398003667593
0.1836950182914734,0.24849359691143036,0.0002734398003667593
0.18002553284168243,0.23993614315986633,0.0002734398003667593
0.17562714219093323,0.2544592022895813,0.0002734398003667593
0.17372635006904602,0.23697634041309357,0.0002734398003667593
0.17417629063129425,0.2320597916841507,0.0002734398003667593
0.16826383769512177,0.23442207276821136,0.0002734398003667593
0.1651095598936081,0.23815269768238068,0.0002734398003667593
0.16153578460216522,0.2480839043855667,0.0002734398003667593
0.16639646887779236,0.224884033203125,0.0002734398003667593
0.15900859236717224,0.23336391150951385,0.0002734398003667593
0.15765082836151123,0.2225799560546875,0.0002734398003667593
0.15695302188396454,0.2297583669424057,0.0002734398003667593
0.15287131071090698,0.2185746729373932,0.0002734398003667593
0.14999356865882874,0.21625980734825134,0.0002734398003667593
0.1529911905527115,0.22305695712566376,0.0002734398003667593
0.15253515541553497,0.21952906250953674,0.0002734398003667593
0.14635752141475677,0.22356560826301575,0.0002734398003667593
0.14630398154258728,0.21196135878562927,0.0002734398003667593
0.14514747262001038,0.20855814218521118,0.0002734398003667593
0.1449003517627716,0.2175145298242569,0.0002734398003667593
0.1452881544828415,0.21744167804718018,0.0002734398003667593
0.14481155574321747,0.2142118662595749,0.0002734398003667593
