Date,Volatilità Reale (exp),Volatilità Predetta (exp)
2019-12-20,0.0030626841745050263,0.004433049
2019-12-23,0.003124603125361699,0.0046677953
2019-12-24,0.0035056718770911616,0.0049848175
2019-12-26,0.003540994452847295,0.0046779094
2019-12-27,0.003590010391981637,0.004110215
2019-12-30,0.0029893487915299455,0.003698065
2019-12-31,0.003428798197524363,0.0039031995
2020-01-02,0.0051072052647827895,0.0038487478
2020-01-03,0.006306474091802398,0.0038256124
2020-01-06,0.005696991109506095,0.0041352645
2020-01-07,0.006395183317404889,0.0037954152
2020-01-08,0.006546530658570976,0.0030387198
2020-01-09,0.0037397963940505627,0.0027566806
2020-01-10,0.00419233601085854,0.0025695425
2020-01-13,0.004248477643294745,0.0026501378
2020-01-14,0.004790673055269995,0.0027508955
2020-01-15,0.004860158977867214,0.0030804095
2020-01-16,0.00490713773481456,0.003903261
2020-01-17,0.003578428531156215,0.0046875174
2020-01-21,0.003597139844962747,0.0047016186
2020-01-22,0.0036770515697322087,0.004547629
2020-01-23,0.0076645992837951725,0.0042092977
2020-01-24,0.007445326385276615,0.0044123703
2020-01-27,0.00842211552080754,0.005189458
2020-01-28,0.007893273100165982,0.004189499
2020-01-29,0.007926917331133017,0.0033218276
2020-01-30,0.009123516596186028,0.0025044275
2020-01-31,0.011405576129037266,0.003053176
2020-02-03,0.014582076513556915,0.004441961
2020-02-04,0.016911802849332237,0.0072993524
2020-02-05,0.01596370616146953,0.008665679
2020-02-06,0.011333723837870117,0.009579441
2020-02-07,0.011347257809877524,0.0076893843
2020-02-10,0.00974931727142796,0.0055449656
2020-02-11,0.005507916185397362,0.0045489976
2020-02-12,0.0061026301440968485,0.004238792
2020-02-13,0.0042853824302934804,0.0050322884
2020-02-14,0.004260794459983703,0.0072743623
2020-02-18,0.0038039090786264385,0.0079371855
2020-02-19,0.004504219494855716,0.0074037267
2020-02-20,0.004286420396692565,0.006747902
2020-02-21,0.014407489417402625,0.007832695
2020-02-24,0.017443773687841273,0.0074418974
2020-02-25,0.016356055005381384,0.012824855
2020-02-26,0.01796871980367032,0.017198158
2020-02-27,0.014975486993474665,0.016890883
2020-02-28,0.03239322050176707,0.016600173
2020-03-02,0.031418881840891824,0.016738782
2020-03-03,0.04203077065735507,0.018810963
2020-03-04,0.0395870967694523,0.023667678
2020-03-05,0.038710230480765065,0.026814392
2020-03-06,0.040857637430639186,0.026746096
2020-03-09,0.04386637864212864,0.02398526
2020-03-10,0.03375161636509259,0.02874257
2020-03-11,0.04343914075376746,0.029679328
2020-03-12,0.044039706413784914,0.029891754
2020-03-13,0.044039706413784914,0.036511414
2020-03-16,0.044039706413784914,0.038508974
2020-03-17,0.044039706413784914,0.0380349
2020-03-18,0.044039706413784914,0.03805726
2020-03-19,0.044039706413784914,0.03334262
2020-03-20,0.044039706413784914,0.031102901
2020-03-23,0.044039706413784914,0.03276777
2020-03-24,0.044039706413784914,0.03596443
2020-03-25,0.044039706413784914,0.035761375
2020-03-26,0.044039706413784914,0.026370196
2020-03-27,0.03936233681796038,0.02206841
2020-03-30,0.03536173696572613,0.020207683
2020-03-31,0.044039706413784914,0.017676108
2020-04-01,0.03471196484516933,0.01607536
2020-04-02,0.033014727572969665,0.016027465
2020-04-03,0.03473726361637361,0.016036794
2020-04-06,0.03504560867862754,0.015181729
2020-04-07,0.027736590129170364,0.014798394
2020-04-08,0.028069402825116933,0.014256326
2020-04-09,0.028009211563389102,0.01315608
2020-04-13,0.022991649531431155,0.012119055
2020-04-14,0.022334874719906653,0.010567528
2020-04-15,0.017660009552491193,0.009640167
2020-04-16,0.018155775637017327,0.009760086
2020-04-17,0.017920842831521656,0.008658178
2020-04-20,0.0219770103676037,0.007846544
2020-04-21,0.022734500807416517,0.008428714
2020-04-22,0.020601742529413387,0.010055137
2020-04-23,0.01903910715715533,0.009650033
2020-04-24,0.019391506096424732,0.009501527
2020-04-27,0.01481322645283749,0.00875515
2020-04-28,0.013850439274009509,0.0079714125
2020-04-29,0.014231149033480677,0.010208774
2020-04-30,0.014920864494131306,0.010040972
2020-05-01,0.011832777193893845,0.009183176
2020-05-04,0.014937051365473339,0.010239667
2020-05-05,0.01514641237508143,0.00984438
2020-05-06,0.015129335776586268,0.01027497
2020-05-07,0.011561551675421392,0.010887686
2020-05-08,0.012757369038829677,0.008216359
2020-05-11,0.012747535308262625,0.0063596405
2020-05-12,0.012926039429848431,0.0066446075
2020-05-13,0.013975836921814769,0.008282675
2020-05-14,0.014268446728328377,0.0077625364
2020-05-15,0.012362593869556255,0.0076855533
2020-05-18,0.011391198296601004,0.006512224
2020-05-19,0.00935989590848047,0.0058793817
2020-05-20,0.009234769601954983,0.0061855796
2020-05-21,0.008105660035677172,0.0054988633
2020-05-22,0.0060423789301945795,0.00493057
2020-05-26,0.0064517202744729185,0.004137654
2020-05-27,0.008435031265707684,0.0033584926
2020-05-28,0.006575325133525322,0.0037653323
2020-05-29,0.010124882648588684,0.0043424396
2020-06-01,0.009451371024560846,0.005986136
2020-06-02,0.009712136944298434,0.0073260977
2020-06-03,0.009255448768795284,0.0070101283
2020-06-04,0.010665520813308675,0.006118442
2020-06-05,0.009130225643981409,0.005765015
2020-06-08,0.010935251522849548,0.006872122
2020-06-09,0.010914476031409725,0.0069571007
2020-06-10,0.028544557380352838,0.007508601
2020-06-11,0.026690074961642933,0.0065178536
2020-06-12,0.025982439505091187,0.011997882
2020-06-15,0.03075420579494842,0.015601731
2020-06-16,0.030771483188921717,0.013110123
2020-06-17,0.011040807776191233,0.012106174
