Date,Volatilità Reale (exp),Volatilità Predetta (exp)
2019-12-20,0.006319710720632985,0.005969737
2019-12-23,0.00616956318483484,0.0064740023
2019-12-24,0.006109068723664993,0.0065615927
2019-12-26,0.005146887052170245,0.0060383067
2019-12-27,0.004467982571750736,0.0051753274
2019-12-30,0.004230882349604385,0.004361704
2019-12-31,0.008510831164659052,0.0046966206
2020-01-02,0.009772435965580072,0.004747405
2020-01-03,0.00989440909507896,0.00630596
2020-01-06,0.010445362894585704,0.008620335
2020-01-07,0.0128752803512249,0.009067313
2020-01-08,0.01034034734664606,0.008420177
2020-01-09,0.010446802744918084,0.0082642175
2020-01-10,0.010957338124044506,0.009669086
2020-01-13,0.011007851722754428,0.009645855
2020-01-14,0.00872304643045799,0.008998252
2020-01-15,0.007509062473744545,0.008700218
2020-01-16,0.006759944772933371,0.007859363
2020-01-17,0.0051250480571961785,0.007078972
2020-01-21,0.004979933761310801,0.006571294
2020-01-22,0.004371224544667224,0.0070751994
2020-01-23,0.0040716622437725085,0.007420089
2020-01-24,0.007903837678558371,0.0072645894
2020-01-27,0.008788567307292447,0.006291868
2020-01-28,0.008636580049797608,0.008150606
2020-01-29,0.012544998000315135,0.007975915
2020-01-30,0.020493664551028475,0.007304373
2020-01-31,0.020304146827701926,0.0073144236
2020-02-03,0.01932670189549985,0.0166086
2020-02-04,0.0334773899584965,0.020783277
2020-02-05,0.032519567250904505,0.02058516
2020-02-06,0.026942137258574035,0.026137656
2020-02-07,0.025128626701753226,0.02660227
2020-02-10,0.024219019829350923,0.021477865
2020-02-11,0.011863089167806186,0.017637227
2020-02-12,0.010304770324842224,0.01551816
2020-02-13,0.010024191607787053,0.014101911
2020-02-14,0.010633101453116568,0.012887941
2020-02-18,0.010243070667785433,0.01259854
2020-02-19,0.0075727038978547125,0.012903542
2020-02-20,0.008329656931993381,0.012354948
2020-02-21,0.020382478501885477,0.010659747
2020-02-24,0.022997497517944544,0.009674468
2020-02-25,0.017186501996736124,0.017858863
2020-02-26,0.019895084192797605,0.027600603
2020-02-27,0.03645443777931962,0.02839848
2020-02-28,0.046471981381579354,0.03242535
2020-03-02,0.04826840865475728,0.04056722
2020-03-03,0.04968066416069669,0.03895488
2020-03-04,0.04491696997704416,0.038595274
2020-03-05,0.045708735653535566,0.036306966
2020-03-06,0.053882183878680316,0.03531215
2020-03-09,0.06366782239663037,0.035033524
2020-03-10,0.059291447873033434,0.04567637
2020-03-11,0.06366782239663037,0.052748013
2020-03-12,0.06366782239663037,0.048859306
2020-03-13,0.06366782239663037,0.050543778
2020-03-16,0.06366782239663037,0.05300956
2020-03-17,0.06366782239663037,0.05598017
2020-03-18,0.06366782239663037,0.05485972
2020-03-19,0.06366782239663037,0.05718496
2020-03-20,0.06366782239663037,0.05347893
2020-03-23,0.06366782239663037,0.04989169
2020-03-24,0.06366782239663037,0.044017565
2020-03-25,0.06366782239663037,0.047206864
2020-03-26,0.06366782239663037,0.043876205
2020-03-27,0.061108705057426375,0.035110682
2020-03-30,0.038942045053854256,0.036249332
2020-03-31,0.03374666048924726,0.034319468
2020-04-01,0.04488458971112887,0.02953207
2020-04-02,0.03914220639247234,0.026904274
2020-04-03,0.04016690079966122,0.033280928
2020-04-06,0.04015768021219137,0.03979981
2020-04-07,0.04062346517296427,0.0347508
2020-04-08,0.03685885256433257,0.02542041
2020-04-09,0.03149370532535163,0.023845391
2020-04-13,0.03194539641875463,0.02987587
2020-04-14,0.039744276219874614,0.025194824
2020-04-15,0.017081722154625556,0.019012822
2020-04-16,0.05754276407363929,0.02501861
2020-04-17,0.061696035564714376,0.029222075
2020-04-20,0.0617031955189148,0.0450424
2020-04-21,0.05860523238812766,0.05199676
2020-04-22,0.054132414625492224,0.04398454
2020-04-23,0.03211383230139806,0.0357791
2020-04-24,0.015781210098516536,0.030693797
2020-04-27,0.012261365550375432,0.029289352
2020-04-28,0.020117820488368642,0.03022158
2020-04-29,0.02759845203849748,0.030020026
2020-04-30,0.04847804539915343,0.032534298
2020-05-01,0.05217365979244208,0.040834576
2020-05-04,0.05108914686148246,0.051396277
2020-05-05,0.04105760273304592,0.053739864
2020-05-06,0.04183262068024499,0.04243611
2020-05-07,0.026782293299004348,0.03335923
2020-05-08,0.0237310063149568,0.028563997
2020-05-11,0.025522001603822415,0.031359028
2020-05-12,0.034192076155974624,0.033593144
2020-05-13,0.03447967752960817,0.03160714
2020-05-14,0.022081262778250347,0.03894647
2020-05-15,0.047003952785833004,0.04250639
2020-05-18,0.04887597058894193,0.030780362
2020-05-19,0.04107617938214146,0.03564417
2020-05-20,0.04386897739802078,0.040670883
2020-05-21,0.043209943784797936,0.036186717
2020-05-22,0.02802469962798255,0.029755497
2020-05-26,0.02073477366980394,0.023455948
2020-05-27,0.021768164746276738,0.022181993
2020-05-28,0.019938093052006983,0.022911016
2020-05-29,0.02067223146330142,0.027335051
2020-06-01,0.019031635060547423,0.021682572
2020-06-02,0.02442552182992479,0.016004218
2020-06-03,0.015839939445908172,0.01021473
2020-06-04,0.03036703892065938,0.011902049
2020-06-05,0.029484921830793952,0.019056678
2020-06-08,0.03903766950736021,0.03333719
2020-06-09,0.051033360269799655,0.038167
2020-06-10,0.06366782239663037,0.034856822
2020-06-11,0.05170481635233859,0.03135488
2020-06-12,0.044899977080389994,0.041940432
2020-06-15,0.05081009894681365,0.051645797
2020-06-16,0.04798447650304505,0.043984022
2020-06-17,0.022523825306444062,0.034767635
2020-06-18,0.021845538479531353,0.033777777
2020-06-19,0.022816677149269538,0.033501692
