Date,Volatilità Reale (exp),Volatilità Predetta (exp)
2019-12-20,0.004810558691544611,0.00309489
2019-12-23,0.005444209007080836,0.0029825624
2019-12-24,0.004447735175758398,0.0028799335
2019-12-26,0.004733715969323052,0.0029866158
2019-12-27,0.005265315935346358,0.00302293
2019-12-30,0.0028323623154872693,0.0030647055
2019-12-31,0.009140784676568845,0.0033187517
2020-01-02,0.009411671271988473,0.0034567798
2020-01-03,0.00933041702207206,0.0034435524
2020-01-06,0.008903777823371243,0.0036225975
2020-01-07,0.008686469390439855,0.0035936497
2020-01-08,0.0029177768446170507,0.0036878788
2020-01-09,0.0045732200292851865,0.00372541
2020-01-10,0.005959104159399735,0.0035901784
2020-01-13,0.005725979812867315,0.0036975732
2020-01-14,0.005654449412594556,0.0035251316
2020-01-15,0.006811931575461922,0.003522763
2020-01-16,0.004695881267425604,0.003443746
2020-01-17,0.00746310212318702,0.0031703461
2020-01-21,0.00784476402280318,0.0030751682
2020-01-22,0.00949551142161817,0.0035438037
2020-01-23,0.008186582079438069,0.0041257986
2020-01-24,0.010965539135531855,0.004399749
2020-01-27,0.01166147666334487,0.004859436
2020-01-28,0.011957443852435157,0.0058659543
2020-01-29,0.010409390730202946,0.006167881
2020-01-30,0.014205258174457027,0.0057161697
2020-01-31,0.012192800171336322,0.0052461885
2020-02-03,0.015215723998602753,0.006362247
2020-02-04,0.016888980024363388,0.0070855487
2020-02-05,0.016870675839263775,0.0062916186
2020-02-06,0.011146796572231058,0.0051752585
2020-02-07,0.010576586355850157,0.004316516
2020-02-10,0.00847573496757969,0.0038603023
2020-02-11,0.006177734423036239,0.0033894975
2020-02-12,0.007254121214530829,0.0030629097
2020-02-13,0.005882707679689896,0.0028002716
2020-02-14,0.0064617154564889185,0.002916321
2020-02-18,0.006125070628708414,0.003185165
2020-02-19,0.002574856575603469,0.003550529
2020-02-20,0.002414916299759807,0.00354008
2020-02-21,0.011744513282818886,0.0037085023
2020-02-24,0.018697435447398606,0.0038786326
2020-02-25,0.017475123935539925,0.005619356
2020-02-26,0.016989426087468805,0.01189241
2020-02-27,0.013998480023622703,0.017174654
2020-02-28,0.030614846443024403,0.023614323
2020-03-02,0.027621481148363717,0.02633877
2020-03-03,0.0360952788282668,0.022765562
2020-03-04,0.0394870408737959,0.024208078
2020-03-05,0.03881455511080548,0.021043397
2020-03-06,0.050711277122760794,0.02459302
2020-03-09,0.06186726645137849,0.025768826
2020-03-10,0.05629768009826592,0.036871947
2020-03-11,0.06517438099560897,0.038086098
2020-03-12,0.06517438099560897,0.040774763
2020-03-13,0.06517438099560897,0.056802772
2020-03-16,0.06517438099560897,0.051289726
2020-03-17,0.06517438099560897,0.05656631
2020-03-18,0.06517438099560897,0.052128226
2020-03-19,0.06484039382813334,0.052870262
2020-03-20,0.0482386159238369,0.04934537
2020-03-23,0.06517438099560897,0.046861835
2020-03-24,0.06517438099560897,0.045028694
2020-03-25,0.06517438099560897,0.037635837
2020-03-26,0.06517438099560897,0.03509224
2020-03-27,0.05996191606265718,0.03342556
2020-03-30,0.043504772543963614,0.037626192
2020-03-31,0.044600889919312374,0.03735002
2020-04-01,0.029273690643518233,0.036551118
2020-04-02,0.024776125483891607,0.03687644
2020-04-03,0.042141736050277746,0.034937963
2020-04-06,0.04153356988445544,0.033334557
2020-04-07,0.032042448408408634,0.031564325
2020-04-08,0.03195882550458813,0.031118255
2020-04-09,0.03673794934591843,0.029295184
2020-04-13,0.02478548716012178,0.027433962
2020-04-14,0.029546538138489988,0.025465526
2020-04-15,0.022991072415992582,0.023338325
2020-04-16,0.032442284847176824,0.022114454
2020-04-17,0.031846237431516856,0.020503612
2020-04-20,0.031300312561537334,0.019688332
2020-04-21,0.029962063404958526,0.020087328
2020-04-22,0.02975035639923121,0.019989321
2020-04-23,0.018800142170445795,0.018502524
2020-04-24,0.01776898059751721,0.018008512
2020-04-27,0.007377371282944243,0.017452877
2020-04-28,0.007369045840389916,0.01726475
2020-04-29,0.017826598258629995,0.01767889
2020-04-30,0.025604980380493404,0.0175614
2020-05-01,0.022766446012668994,0.017554358
2020-05-04,0.019685707955373704,0.017713556
2020-05-05,0.012591106656640063,0.016754737
2020-05-06,0.016555996341717068,0.015351471
2020-05-07,0.016366144366088457,0.014662414
2020-05-08,0.016325902338462803,0.013737584
2020-05-11,0.021379344934262676,0.012441773
2020-05-12,0.023282913935880688,0.012332681
2020-05-13,0.023069089202155356,0.014334175
2020-05-14,0.016027691885482268,0.017037198
2020-05-15,0.03740973843988267,0.01889568
2020-05-18,0.03463365551368751,0.018106047
2020-05-19,0.029740951257535446,0.016651312
2020-05-20,0.030285623248168237,0.016786167
2020-05-21,0.0299190420742889,0.015134209
2020-05-22,0.0208463553083926,0.013648797
2020-05-26,0.018366165483310905,0.0121896975
2020-05-27,0.022324476785672686,0.010991139
2020-05-28,0.023649354609840408,0.010836405
2020-05-29,0.023295640027670487,0.011621381
2020-06-01,0.01709822720091927,0.012001025
2020-06-02,0.01923586592503698,0.011940553
2020-06-03,0.016720994622551392,0.011068111
2020-06-04,0.016183062334099257,0.011015435
2020-06-05,0.012929688967046223,0.0117210075
2020-06-08,0.025700848080527226,0.012977768
2020-06-09,0.02725898658267534,0.014227921
